-1.29589973442246,0.78559699045453,-0.0692008357054178,-0.581400454024997,-0.402053666721958,1.24848674933974,0.233979336405564,-0.512924511075435,-0.298937872593804,0.879768084126149,-0.143865329210891,0.662240105431938,0.293600487273458,-0.316053762130624,1.00500066613095,-1.21531695703493,0.679815037706877,1.7050878323298,-0.0950118256465178,-0.641982202530269,0.217039729804302,-1.78670381545157,-0.499875313194843,1.82294364092409,-0.804819185722252,1.09892036646752,-2.32036207140504,-0.163946567512486,-0.65412983000117,-0.595398792566777,0.970389427910251,1.3975827070018,0.426245067980787,2.9300250375073,-1.16153894480781,-0.195043133395005,-0.712022201037922,0.0576001213762597,0.448876937264455,-0.175766627604827,-0.850105580104022,-0.473002142387723,1.12794380006816,0.188611715811196,-0.712448347322894,-0.00949557179127766,0.854893780636229,0.170772829443528,-0.0700123980577046,0.272949362765931,0.387048364671896,-0.388572893758171,0.0290082895916892,0.310064579928343,0.251869569916593,0.23864303385117,-0.0344658242257658,-0.564753973213518,-0.345489372297026,-0.0721738474563201,1.09490352003967,0.722148843373158,1.03024503861344,0.40540157925189,0.0981462302749883,-0.324090795191492,-0.710739982070523,-0.364182311037683,1.75501441283686,0.814758680995203,0.608197543196591,0.486455266373031,-0.0250438123277339,0.327712498862512,-0.191925962876543,1.42384847904012,-1.3705366483697,1.13560218866649,0.337396577970528,0.848790186318467,-0.439276023817287,-0.418476407258881,-0.211234836674318,-0.189593531469493,1.1909693520043,-1.01298647321465,-0.503630454500779,-1.28283059698301,-0.581128097322541,0.342984406690515,-0.899662430558397,1.1432265831558,-0.18551331041205,-0.881991888267108,0.347942871575106,0.0247716019397715,0.399989241975936,2.08248033255169,0.494596975185494,-0.19318044650683,-0.371814755030961,0.333937343655279,0.310008223934073,-0.454537989346201,-1.18353428456652,0.728607607814839,-0.217484875250287,2.09097687497784,1.03454959577467,0.438492308594116,-1.09877463455018,0.777598168716676,0.154269220287376,-0.38000200132675,0.247722551904845,0.390917763987444,0.324353759167062,1.24964929987402,0.230888944266785,0.994278925282241,0.0482749223834306,-0.766082443810791,0.0433483925205937,0.462517599404216,0.582799260398495,-0.806809954798532,3.48228933570534,-1.15807725924772,0.291484362193549,-0.916312310072705,-0.782426818296247,0.0896905911235981,-0.267559563713903,-1.48013784989952,-0.17761960827415,-0.567912094570685,-0.415439113074953,-1.17266788726177,-0.403143797693846,-1.02943821548923,1.11996017951754,0.110798291338017,0.369651602722293,-0.0451520662679875,-0.430887115038814,-0.489867280092739,0.102702155233717,-0.382629018679704,-0.668357439256401,0.197186275531686,-0.877767521417671,-0.68667182983678,-0.0572763570651196,-0.347089864938885,-0.13478949797626,-1.01896844289024,-1.05932488011044,-0.485341529589545,1.16817211568204,-0.615319184331937,0.0316405069171575,-0.496168037449193,0.735231461371335,-0.936415030433771,-0.554947018488643,-1.46454775889471,-0.759915293984637,-0.244185918852405,-0.796365270137972,-0.616149540194721,-0.0264373022538176,-1.050069323681,-0.00726793650642904,-0.419738690605991,0.265599550670138,0.16947332828194,1.33443732244022,0.161068944699584,0.156598798910706,-0.177418568789211,0.027796659387865,0.213192991138021,-0.0948311271204425,0.633157388877168,-0.674897461576971,-0.324409376366806,0.925484916008472,-0.354435825648483,-0.00674681007177794,0.000594218146504855,0.21901484800582,0.381074171154078,1.6007046271078,1.35153644239192,-0.457163649499625,0.84481912676379,0.652370080933084,0.135601494918919,1.93596518188321,-0.0879549757008693,-1.48704094305595,-0.577705847998041,0.643429287374551,-0.591855312714941,-0.357822550252767,-0.894076195214692,-0.81102763406772,0.317853004473625,1.49722300191203,1.33393977025195,0.111937328963157,1.63517343983304,-0.518106421531164,-0.0541594169600069,-0.72825552791894,-1.06048562058234,-0.819271512534841,-0.253015568596259,-0.647968200863734,-0.838563590343201,0.179171086780126,-0.519028550910345,0.0237054802339256,0.057825525513336,-0.200459502610749,-0.613941347241383,-0.0684723403564663,-0.507965008731237,0.332322907633363,0.46507356310657,-1.82373290605391,-1.16216070621055,2.04917892112385,0.337823904604183,-0.878390425696669,0.633423958664442,-0.582480622025657,0.91267025532488,0.873488392394227,0.305660243993967,-0.488884972611796,0.13067274290759,-2.12193658497644,-0.070607032538362,-0.578122825688198,0.207843889111296,0.0497804601555494,-0.00021897025184187,1.16991190518393,0.011954490260174,0.111314176885756,-0.904388354974376,0.926526250377159,0.733263624680418,-0.302102958598641,-0.251382444241419,0.340556652230575,-0.330339359534418,2.61575757978037,-1.47319900907362,-1.60340054597055,-0.606841252083368,-0.764131089207775,0.664538076293066,-0.641535909360324,-0.388714591417012,0.463075194279599,-0.00728807562784621,-0.129049183327033,-0.60930793125929,0.0861973453407604,0.351994397292742,1.25261432622021,-1.17527548966662,-0.673085046051278,0.579767266929789,1.30485328809592,0.507624262517375,0.103104732210129,0.628634626542653,-1.43079322206908,-0.249612187648552,0.813852094936328,1.19837959627301,-0.244451067339061,-0.225189811933404,-0.361148648712589,0.315953134310266,0.675470579406727,-0.652230835225891,0.662120819212352,1.09701384966008,-0.143492019072814,-1.20264312753147,0.186094091561954,2.09129963005577,0.198447443962127,0.702978478698969,1.38879125741972,-0.706052226994691,1.07259227229517,0.028755559543822,-0.67240230353503,0.930783415750656,-1.02268589692675,0.630648962552466,-0.663356808547199,-0.779577729137247,-0.528930745491131,-0.883607020822199,0.451632126628086,-1.67011542996237,1.75015297854024,1.91768069886206,-0.552211777490126,-0.667972330173443,-0.326212754532526,1.52595198601035,-0.152637102695007,-0.556835994293012,0.846824793407716,1.15853508358032,0.542686461875987,-0.747316721256162,-1.15006012096823,1.31336035026817,0.272825679193148,0.0542642161919915,0.815861286229125,0.700335046031555,0.78123450349187,1.24463705085879,-0.0107215304428768,-0.733448327473436,-0.488989068932351,-0.290522617226135,-1.28899678969306,-1.14917370734075,-0.173611555247439,-0.678794726830675,1.78070440211607,0.808672618024215,2.4555977825143,-0.370203954722144,-0.768312292897332,-0.0149238747776061,0.604335900041,-1.05856521134934,-0.284823749633924,3.08370829059629,0.848024618378546,-1.23588257837355,2.86793479558739,-0.724393633979611,0.606767306926303,-1.19153223188426,-0.872813981145255,0.323725028910755,0.858848089759147,0.624967022034455,0.811220997666345,-0.586683335805897,0.471200276619038,0.643046223321658,-0.82870209590111,-0.0949174969038995,-0.197090255154016,0.0686567506978102,1.83957780908056,-0.175621537911943,0.093739897336293,-0.689082109706842,-0.364794309176237,-0.874018184614193,-0.68668513748151,-0.993412253977555,0.0219268767739343,-1.02005201199167,1.29902778777763,-0.617360370069129,-0.853600745287973,0.961289555732671,0.0675154629566788,0.435988085019557,-0.969221672254672,0.215045595914852,-0.806295977939286,-0.0141256803792824,0.630127174480554,0.64635207934512,0.37099425076999,-0.0331117486691703,-0.127667624321445,0.408888384511082,-0.79212544880881,-0.271840564306925,-0.855834291411041,-0.0574459854659245,-0.70177591858651,-0.460725926667409,0.401396310462023,1.9958564141376,-0.378131685162882,0.6307997976386,0.0549666725820842,-1.80289687013653,-0.523250119773173,0.0629885472664667,-0.981437220219109,0.0297458140094186,1.61700882249281,-0.512881918229135,-0.745984386843097,-0.799945325116384,-0.676968053837059,1.17337946822923,-1.29149794196442,0.266084287468883,-0.875076767623113,-0.439744509421133,0.282855817277062,0.389558826996851,0.61437858742344,-1.10616761033772,1.19697248707499,-0.0210513923939948,-0.491703675515164,-0.274616055435122,0.524827309513438,0.17072588578632,0.222388803850132,-1.24399125787027,-0.748675758183167,1.10944227133742,0.705506397971506,-0.40499630800308,0.702996637151296,1.03715063134032,0.389166878677055,-1.09982747173204,-1.29997499213068,-1.1122124061469,1.43246527447184,1.70209288158787,-0.515055659032681,-1.17220579131695,-0.492639871112263,0.566161377376031,0.119492238059341,-0.299210885210409,-0.259686921914417,0.14872815596671,0.521427917595026,-0.125884589395982,0.901828924010853,0.00828207171009142,-1.00428205871316,-1.63461624553625,1.18971966953886,-1.55835856169628,-0.0663416929102321,-0.421749924719886,-0.384371220376195,-0.77755411159629,1.14377864336781,0.40163022871774,1.32811297449963,-0.485317593362654,-0.66213531327153,0.348618694342268,0.241298014933572,-0.750814080530219,1.1331855676856,0.178150038179589,0.116116752809541,0.308948512612863,0.373182960308489,1.24156578231902,1.31331411606435,1.27336211326294,0.333967722806069,0.0845746076206888,-0.162032758589169,-0.835159144368133,0.384469254837778,0.150180297151891,1.00552642840638,-0.418212711674662,0.0586593393520284,0.365902867102201,0.708050598238,1.54266940006102,-0.939756313626242,0.257332433979476,-0.553415270412988,0.595313677491462,0.037381825150552,-0.125800165031367,0.0246632467278408,0.0257842277156637,1.11708703677929,-1.40850213637634,1.58345757239058,-0.0873861117065258,1.70407371090635,0.986717604336025,0.665937427224133,-1.1725852675375,0.710113796966942,0.412458645546749,1.38573248382062,0.128819108328879,-0.125827365463279,0.133890851869579,1.87305204545951,-0.776014153685832,-0.696892493334856,-0.421803929256859,-0.293538154416916,0.0815206665790594,0.92989189683056,-0.191890938593637,0.395744891598646,-0.0698453275039437,-0.0924898193850307,-1.12052179643337,1.82277260453205,1.61355872025993,-0.5098764046248,-0.386284235498122,1.25618182128354,0.924926927114885,-0.130857192406676,-0.810388904586813,-0.762696592665116,1.79046799448379,-0.259008398655034,1.84819547564986,-0.515111516611148,-0.407830597239185,-1.02077655940795,-0.316529282926218,-0.00555704118914029,0.052062101627255,-0.490647158006631,0.365677319911314,1.33686579496853,0.0166776754652456,1.51018460573628,-0.11212553250505,0.471355801552426,-0.380321061358544,-0.145359907407463,-0.340014498421337,0.260311506187539,-0.0827575980867626,-0.0682444710474788,-0.409431129178127,0.424526134300447,-0.572110071629962,-1.44848346876873,2.15429247029627,0.90804058579769,-0.963683615943304,0.503310697514178,-1.19273655020476,0.057077652266947,-0.335402395246664,-0.280712811161686,0.415862950022648,-0.376569652204553,-0.524279262473392,2.07338932395946,0.157694518790368,1.06974982750479,-0.744816336778321,0.00775655168345198,-1.53340086155319,0.174328770095746,2.12335952382042,-1.1943586193695,-0.236619634790732,-1.18098922446515,0.183572327761476,-0.837135311805208,0.988136098010929,-0.305129431627812,0.82900588666008,-0.371085668482203,-0.747311657928253,-1.10723640505202,-1.89029238164163,0.631936775957049,1.78974856859994,-1.30645220789609,-0.979214222233117,0.276272290641572,-0.515762453305355,1.76967020716809,2.22643744169406,-1.32241194305111,0.848824809236582,0.539292229438569,-0.568136661918788,0.539386382320973,-0.619374049266718,1.012271417557,-1.30051723048644,-0.550289446736106,1.21482928897764,1.84293357592943,1.67955220223784,1.31352678277705,0.425864821737967,-0.539149972534975,-0.412987523994729,-1.29375773961296,0.494277236213546,0.142716513444018,1.33062939454074,-0.163540455966684,0.542115069045003,0.00762517098147587,0.744503059510616,-0.70488975674676,1.18766376046241,-0.964022530865304,-0.682760708719569,1.33994158296819,0.814717057258728,-0.376332600984057,2.38398365106265,-1.02537132739052,-0.493650878281241,-0.296067814300964,1.42713707072734,-0.0512391874880742,-0.134265539127806,-0.130348919589179,-0.0476500052042964,0.464087254669366,-0.192921737354156,0.710648832893661,-1.1902782935709,-0.304082582709836,1.51046180892991,-0.630537823960423,-0.0394454320224467,-1.13365789365095,-0.21935143368441,1.32328897692009,-0.643234577347668,-0.544570416916512,1.41748425227987,0.147630823726369,0.415141346127089,-0.525506996865053,0.108129138385541,-0.57239572590913,-0.372888474317265,0.763355774531035,-1.38337009369019,0.178327961161134,1.85562385758708,0.2179046191564,-1.64993938112106,1.09505790544778,0.397296721633498,-0.117571431561166,0.80244960654164,-0.314703356605087,0.899972446366724,-0.192668995230281,0.103658920463574,-0.0255025960116503,-0.825278733184562,1.55402789712768,-0.713863125369619,1.4253481960221,0.492802231077563,0.190022938048696,-1.04373866855991,-0.183556716853412,1.0933383261705,-0.960297522940928,0.233326457219284,0.141148472907084,-0.398409032508367,0.217392292508726,-0.225358784873662,-0.158810112299981,0.911242609670166,-0.562688173120726,-0.774609384886093,0.38118220881629,1.27675500151519,0.0731164400391053,1.00353635284415,0.430214021114092,-0.267410170322808,0.158519379349548,-1.26490342572369,-0.145666214909203,0.0180633997245829,0.804102925217719,1.52464180775508,0.333316517492614,1.10329550109046,-1.52366561304424,-0.784016503643083,0.02074474763692,-0.518697695517719,-0.406816423586734,-1.08428320533098,-0.894247976993651,-0.113224727722373,0.393374297349059,-0.664458603315232,-0.0111319767000946,0.283740008484474,0.129412010225483,0.0752324630738057,-0.36226539040951,-0.719090502989404,-1.62163807781229,-0.363615758714103,-0.755831858516569,0.108310906106218,0.613061862245124,0.0717437694058985,-0.655174543981675,-0.226247887852059,-0.70672686809044,-1.33602581223953,0.998454000728264,0.182315277471598,0.168478176436269,-1.29045524778321,-1.36857044076854,-0.454786993505761,-0.604515211172905,-1.01938428829477,-1.14245558290501,-0.576266317714989,-0.658523696607383,0.0495769003559936,0.969501657221191,-0.420579505746958,-0.148423174033452,-0.0940824565059193,-0.985162337979386,0.333445631295432,0.765934078646663,-0.233928380912748,1.16118116165244,-1.48095057316519,-0.221074694812259,-0.16184012785279,-0.832185401734361,-1.0275231322337,0.728988070766147,-0.548018306046005,0.0337090742587823,1.30502109602832,0.594042450725563,-0.820309932308814,-0.0377802709669964,1.71127109933252,-0.333448237950529,-0.454349116646066,-0.884083788486352,-0.655643879004988,-0.100786318626335,0.0277503582611362,1.28385468986329,-1.03778049899067,-0.900132609074942,0.81955580100361,0.966442887984716,-1.05466726164879,-1.37194942719381,0.250149670171699,-0.0396984568764678,1.4399235766353,0.0212632361124076,-0.625900357812813,-0.320276643992245,-0.788929274540722,0.275969998645485,1.41831181409332,-0.345858868223684,1.52807935426858,-0.0662547603005483,-0.170511291646012,-0.368262163729995,0.501295943415571,0.182153736178489,-0.278132016446349,1.50590552807384,-1.19402238757288,-0.169712017302342,0.522647601874855,1.01962071228374,-0.703648707308326,-0.645783760577631,-0.923789861538213,-0.354335847243298,0.244192148478787,-0.528835433261714,1.22819580710018,0.910418021976278,-1.54766649831734,-0.108400952606507,0.565128974870966,0.677072381554531,-0.322917973282165,-0.0161956723882443,0.675401016182971,0.0289264569263802,-1.63911986650782,0.0557957198392124,0.107817230360502,-0.140689004243365,-0.131696444723227,-1.1055098631405,-0.638554300653192,-1.34693543648265,-1.03617807518779,-0.270122218696679,-1.02897738714214,0.601011673209144,-0.65559058208981,-0.409459916589357,-0.169511810998833,-0.381378300228744,0.570121923846466,-0.238304385938574,-0.32673065579682,0.546672857983378,-0.259855898416093,-0.709021988579141,-0.296116108804884,-0.520870770565274,-0.0971837643916827,-0.0893160473238858,1.02851253899079,1.09300472348073,1.71057792739828,-1.4458962375976,-1.20065751859377,1.99557773270094,-1.19101696562604,-0.996709595994279,0.845126049398422,-1.17908328365714,0.215281294687671,-0.578612763448142,0.0659260285533587,-0.438581616247201,-1.73522448427732,1.2940884842556,0.363699698633462,0.69766404218979,-1.25945442371231,1.78510786838807,-0.640574873652722,-0.767688596279994,1.52158717667299,0.519718177219693,0.863164170401375,-0.811595715364455,0.836601903343984,0.28965087846966,0.103518946795728,-0.397107554461061,0.245915836981993,-1.15809829979401
